koryakov_db_id,eng_vil_name,rus_vil_name,lang_1_K,lang_2_K,lang_1_S,lang_2_S,same_languages,name_1885,name_1895,name_1926,name_2010,census_1885,census_1895,census_1926,census_2010,Lat,Lon,Republic,Region,elevation,LevK_comments,kutans
807,NA,ур.Маралмахи,Kumyk,NA,NA,NA,NA,NA,NA,Мараул-Тала,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA
1889,NA,ур.Милица,Dargwa,сирхинско-тантынский,NA,NA,NA,NA,NA,Милиц-Махи,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA
3653,NA,ур.Мукур,Lak,NA,NA,NA,NA,Мукур,Мукур (Мукурлю),Мукур,NA,133,131,95,NA,NA,NA,NA,NA,NA,NA,NA
1689,NA,ур.Ниж.Алаци,Dargwa,цуд.,NA,NA,NA,NA,Алалицибти-Махи,Аллалицы,NA,NA,56,48,NA,NA,NA,NA,NA,NA,NA,NA
2441,NA,ур.Ниж.Гулли,Dargwa,муиринский,NA,NA,NA,NA,NA,Гулли Нижн.,NA,NA,NA,235,NA,NA,NA,NA,NA,NA,NA,NA
9012,NA,ур.Нитюг,тат. + азер.,NA,NA,NA,NA,Нитюг (Нитиг),Нитюг (Нитиг),–,NA,386,372,NA,NA,NA,NA,NA,NA,NA,NA,NA
2125,NA,ур.Оглавкент,Dargwa,кайт.,NA,NA,NA,Оглов-кент (Оглавла-ша),Оглов-Кент (Огловлаша-Алгоу-к.),Оглав-Кент,NA,49,42,53,NA,NA,NA,NA,NA,NA,NA,NA
3251,NA,ур.Пеперкенд-Казма,Lezgian,NA,NA,NA,NA,NA,NA,Пипер Кент Казмаляр,NA,NA,NA,229,NA,NA,NA,NA,NA,NA,NA,NA
3213,NA,ур.Салик,Lezgian,NA,NA,NA,NA,Салик (Селик),Салик (Селик),Селик,NA,124,145,91,NA,NA,NA,NA,NA,NA,NA,NA
1867,NA,ур.Сугурбашимахи,Dargwa,сев.,NA,NA,NA,Сугурбаши-Махи,Сугурбаши-Махи,Сугур-Баши-Махи,NA,169,197,135,NA,NA,NA,NA,NA,NA,NA,NA
3617,NA,ур.Тукатмахи,Lak,NA,NA,NA,NA,NA,NA,Тукат,NA,NA,NA,42,NA,NA,NA,NA,NA,NA,NA,NA
3515,NA,ур.Тыркра,Lak,NA,NA,NA,NA,NA,NA,Тиркрей,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA
1447,NA,ур.Удуб-Карчамахи,Dargwa,сев.,NA,NA,NA,NA,Карча-Махи,Карча-Махи,NA,NA,78,260,NA,NA,NA,NA,NA,NA,NA,NA
3257,NA,ур.Фергяткент,Lezgian,NA,NA,NA,NA,Фергат-кент (Фаргат),Фергат-Кент,Фаргат-Кент,NA,60,48,62,NA,NA,NA,NA,NA,NA,NA,NA
1877,NA,ур.Хулакади,Dargwa,сирхинско-тантынский,NA,NA,NA,NA,NA,Хола-Кота-Махи,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA
1037,NA,ур.Хулиб,Avar,NA,NA,NA,NA,NA,NA,Хулиб,NA,NA,NA,106,NA,NA,NA,NA,NA,NA,NA,NA
9008,NA,ур.Хулиме,Dargwa,сирхинско-тантынский,NA,NA,NA,NA,Хулаши-Махи,–,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
809,NA,ур.Хурсанмахи,Kumyk,NA,NA,NA,NA,NA,NA,Хурса-Махи,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA
3241,NA,ур.Хурцик,Tabasaran,NA,NA,NA,NA,Хюрциг (Хурциг),Хюциг (Хуциг),Хурцик,NA,176,165,180,NA,NA,NA,NA,NA,NA,NA,NA
3621,NA,ур.Хялух,Lak,NA,NA,NA,NA,NA,NA,Халух-Махи,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA
3413,NA,ур.Чулат-Казмаляр,Tabasaran,NA,NA,NA,NA,NA,NA,Чулатский Казмаляр,NA,NA,NA,81,NA,NA,NA,NA,NA,NA,NA,NA
915,NA,ур.Шамхалбулак,Kumyk,NA,NA,NA,NA,NA,NA,Шамхал-Булак,NA,NA,NA,265,NA,NA,NA,NA,NA,NA,NA,NA
3895,NA,ур.Шамшудинтугай,Chechen,NA,NA,NA,NA,NA,NA,Шалиудин,NA,NA,NA,132,NA,NA,NA,NA,NA,NA,NA,NA
3651,NA,ур.Шуши,Lak,NA,NA,NA,NA,Шуши,Шуши (Шушилю),Шуша,NA,200,211,159,NA,NA,NA,NA,NA,NA,NA,NA
1875,Uragi,Ураги,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Ураги,Ураги,Ураги,Ураги,334,326,305,318,42.06914,47.569377,Daghestan,NA,1538.45825195312,NA,not_kutan
1209,Urada,Урада,Avar,NA,Avar,NA,TRUE,Урода (Ерода),"Урода (Орода, Ерода)",Урада,Урада,1338,1383,1117,2332,42.3822,46.5617,Daghestan,NA,1423.95483398438,NA,not_kutan
1213,NA,Урадаколоб,Avar,NA,NA,NA,NA,NA,NA,Колоб,Урадаколоб,NA,NA,16,8,NA,NA,NA,NA,NA,NA,NA
1807,Urari,Урари,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Урари,Урари,Урари,Урари,691,496,472,846,42.0997,47.4569,Daghestan,NA,1442.49523925781,NA,not_kutan
1831,Urakhi,Урахи,Dargwa,сев.,Dargwa,NA,TRUE,Урахи (Оракла),"Урахи (Урахли, Оракли Хюраки, Хюркиля-ши)",Урахи,Урахи,2768,1573,1474,671,42.3347,47.5953,Daghestan,NA,1046.33483886719,NA,not_kutan
3297,Urga,Урга,Tabasaran,NA,Tabasaran,NA,TRUE,Урга (Уруга),"Урга (Уруга, Оргу)",Урга,Урга,148,154,163,270,41.869933,47.85522,Daghestan,NA,1243.75610351563,NA,not_kutan
1897,Urgani,Ургани,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Ургани,Ургани,Ургани,Ургани,273,258,232,406,42.13638,47.36146,Daghestan,NA,1785.94201660156,NA,not_kutan
1361,Urgubamakhi,Ургубамахи,Dargwa,сев.,Dargwa,NA,TRUE,Панисла-Уркубала,NA,Ургуба-Махи,Ургубамахи,1045,NA,243,1071,42.28968,47.31783,Daghestan,NA,1328.82092285156,NA,not_kutan
8200,NA,Ургула,NA,NA,NA,NA,NA,NA,NA,NA,Ургула,NA,NA,NA,202,NA,NA,NA,NA,NA,NA,NA
1679,Urzhagimakhi,Уржагимахи,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Угджахе-Махи,Урджали-Махи,Уржахи-Махи,Уржагимахи,126,130,111,129,42.06149,47.37056,Daghestan,NA,1772.81396484375,NA,not_kutan
2139,Urzig,Урзиг,Tabasaran,NA,Tabasaran,NA,TRUE,Урдиг,"Урзиг (Урзш, Урдш)",Урзиг,Урзиг,170,156,180,348,41.94811,47.84992,Daghestan,NA,1092.00610351563,NA,not_kutan
3563,Uri,Ури,Lak,NA,Lak,NA,TRUE,Ури (Урими),Ури (Урими),Ури,Ури,365,379,311,152,42.2056,47.0164,Daghestan,NA,1666.26831054688,NA,not_kutan
1229,Urib,Уриб,Avar,NA,Avar,NA,TRUE,Уриб (Ури),"Ури (Уриб, Рури)",Уриб,Уриб,616,635,702,587,42.4564,46.6736,Daghestan,NA,1572.79919433594,NA,not_kutan
2381,Urkarakh,Уркарах,Dargwa,муиринский,Dargwa,NA,TRUE,Уркарах (Уркараг),"Уркарах (Уркараг, Гуркарах)",Уркарах,Уркарах,1978,1962,2376,4392,42.1606,47.6339,Daghestan,NA,1309.87780761719,NA,not_kutan
1823,NA,Уркутамахи-1,Dargwa,сирхинско-тантынский,NA,NA,NA,NA,Верх Уркудда-Махи,Уркута-Махи Верхн.,Уркутамахи-1,NA,52,77,161,NA,NA,NA,NA,NA,NA,NA
1825,NA,Уркутамахи-2,Dargwa,сирхинско-тантынский,NA,NA,NA,Уркудда-Махи,Нижн Уркадда-Махи,Уркута-Махи Нижн.,Уркутамахи-2,109,60,73,185,NA,NA,NA,NA,NA,NA,NA
867,Urma,Урма,Avar,NA,Avar,NA,TRUE,Урма,Урма,Урма,Урма,1152,1250,1429,3861,42.5383,47.2869,Daghestan,NA,1192.36279296875,NA,not_kutan
3421,NA,Урсун,Lezgian,NA,NA,NA,NA,Урсун,"Урсун (Орсун, Усунар)",Урсун,Урсун,118,165,186,87,NA,NA,NA,NA,NA,NA,NA
741,NA,Уртарака,Kumyk,NA,NA,NA,NA,NA,NA,Уртарака,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA
3173,NA,Уртиль,Tabasaran,NA,NA,NA,NA,Уртиль (Вуртиль),"Ургил (Вургил, Вертиль)",Уртиль,Уртиль,86,84,136,158,NA,NA,NA,NA,NA,NA,NA
1123,NA,Урух Верхн.,Avar,NA,NA,NA,NA,NA,NA,Урух Верхн.,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
1125,NA,Урух Нижн.,Avar,NA,NA,NA,NA,NA,NA,Урух Нижн.,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
975,Urukh-Sota,Урух-Сота,Avar,NA,Avar,NA,TRUE,Урух-Сота (Ерух-Сота),"Урухъ-Сота (Сота, Сал)",Урух-Сота,Урух-Сота,175,168,193,151,42.24222,46.67694,Daghestan,NA,1820.29016113281,NA,not_kutan
1827,Urkhnischa,Урхнища,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,NA,Уркниша-Махи,Урхниша,Урхнища,NA,143,156,291,42.08278,47.50306,Daghestan,NA,1637.57202148438,NA,not_kutan
1655,Urkhulakar,Урхулакар,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Уркулла-Кари-Махи,Уркулакари-Махи,Урхулла-Кари-Махи,Урхулакар,95,86,64,89,42.04352,47.40002,Daghestan,NA,1881.26879882813,NA,not_kutan
1363,Urkhuchimakhi,Урхучимахи,Dargwa,сев.,Dargwa,NA,TRUE,Уркучи-Махи,Урхучи-Махи,Урхучи-Махи,Урхучимахи,285,211,392,2290,42.310271,47.260222,Daghestan,NA,1249.84936523438,NA,not_kutan
1721,NA,Урцаки,Dargwa,сирхинско-тантынский,NA,NA,NA,"Урцаки (Урцакма, Урсачи)","Урцаки (Урсачи, Урцачи)",Урцаки,Урцаки,511,521,504,299,NA,NA,NA,NA,NA,NA,NA
33,Urchiab,Урчиаб,Avar,NA,Avar,NA,TRUE,NA,NA,Урчиаб-Кал,Урчиаб,NA,NA,75,0,42.657739,47.016338,Daghestan,NA,1262.67004394531,NA,not_kutan
1175,Urchukh,Урчух,Avar,NA,Avar,NA,TRUE,Урчух (Ерчок),"Урчухъ (Ерчокъ, Ерчахъ, Ерчехъ)",Орчох,Урчух,171,175,183,127,42.325548,46.495518,Daghestan,NA,1627.00708007812,NA,not_kutan
2385,Usemikent,Усемикент,Kumyk,NA,Kumyk,NA,TRUE,Усеми-кент (Гусейн-бег-гент),"Усеми-Кент (Хусеми Кент, Гусейн-бек-Кент)",Усемикент,Усемикент,637,618,587,1996,42.3836,47.8681,Daghestan,NA,267.348297119141,NA,not_kutan
1093,NA,Усилиб,Avar,NA,NA,NA,NA,NA,NA,Усилиб,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA
1879,Usisha,Усиша,Dargwa,усиша-бутринский,Dargwa,NA,TRUE,Усиша,Усиша,Усиша,Усиша,2745,2708,2631,3931,42.2511,47.3928,Daghestan,NA,1484.06921386719,NA,not_kutan
3039,Usug,Усуг,Aghul,агульский собственно,Aghul,NA,TRUE,Усух,Усуг (Усу),Усуг,Усуг,404,418,405,314,41.672481,47.594624,Daghestan,NA,1836.66333007813,NA,not_kutan
4039,NA,Усур,Lezgian,NA,NA,NA,NA,Усур (Ушур),Усур (Ушур),Усур,NA,390,379,317,NA,NA,NA,NA,NA,NA,NA,NA
3975,Usukhchay,Усухчай,Lezgian,NA,Lezgian,NA,TRUE,NA,NA,Усух-Чай,Усухчай,NA,NA,154,1881,41.424736,47.922987,Daghestan,NA,852.645202636719,NA,not_kutan
2389,Utamysh,Утамыш,Kumyk,NA,Kumyk,NA,TRUE,Утемиш,Утамиш (Отемиш),Утамыш,Утамыш,2678,2485,1977,3631,42.4047,47.7492,Daghestan,NA,336.158752441406,NA,not_kutan
1269,Utlukh,Утлух,Avar,NA,Avar,NA,TRUE,Утлух (Утлех),Утлугъ (Атльхаль),Утлух,Утлух,93,97,110,88,42.267533,46.730055,Daghestan,NA,1636.49890136719,NA,not_kutan
4043,Ukhul,Ухул,Lezgian,NA,Lezgian,NA,TRUE,Ухул (Егыл),Ухул (Егыл),Ухул,Ухул,1110,1112,473,222,41.35303,47.74081,Daghestan,NA,2175.53149414063,NA,not_kutan
1657,Utsulimakhi,Уцулимахи,Dargwa,сирхинско-тантынский,Dargwa,NA,TRUE,Удулах-Махи,Уцулахи-Махи,Уцулки-Махи,Уцулимахи,161,128,97,160,42.064935,47.42661,Daghestan,NA,1759.04272460938,NA,not_kutan
2387,NA,Учбулак,Dargwa,сев.,NA,NA,NA,NA,NA,Учбулак,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA
813,Uchkent,Учкент,Kumyk,NA,Avar,NA,FALSE,NA,NA,Алмалы,Учкент,NA,NA,26,3699,43.1136,47.0794,Daghestan,NA,131.461624145508,NA,not_kutan
2115,Ushnyug,Ушнюг,Tabasaran,NA,Tabasaran,NA,TRUE,Ушнюг,Ушнюг (Учинуг),Ушинюг,Ушнюг,176,187,236,272,41.92639,48.00306,Daghestan,NA,897.710205078125,NA,not_kutan
4019,NA,Фатма,Lezgian,NA,NA,NA,NA,NA,NA,Фатма,NA,NA,NA,43,NA,NA,NA,NA,NA,NA,NA,NA
4049,NA,Фий,Lezgian,NA,NA,NA,NA,Фiй (Фiя),Фий (Фия),Фий,Фий,1464,1469,916,1709,NA,NA,NA,NA,NA,NA,NA
4051,Filya,Филя,Lezgian,NA,Lezgian,NA,TRUE,Филя (Филе),Филя (Филе),Филя,NA,1102,1178,799,NA,41.71803,48.46103,Daghestan,NA,176.350662231445,явно одно и то же село,not_kutan
4051,NA,Филя,Lezgian,NA,NA,NA,NA,Филя (Филе),Филя (Филе),Филя,NA,1102,1178,799,NA,NA,NA,NA,NA,NA,явно одно и то же село,NA
2117,Firgil',Фиргиль,Tabasaran,NA,Tabasaran,NA,TRUE,Фиргиль (Фергиль),"Фергиль (Фиргиль, Фиргаль, Фергаль)",Фиргил,Фиргиль,147,175,236,397,41.92507,48.02587,Daghestan,NA,662.67041015625,NA,not_kutan
3049,Fite,Фите,Aghul,агульский собственно,Aghul,NA,TRUE,Фита (Фите),Фита (Фите),Фута,Фите,232,227,343,754,41.79161,47.73998,Daghestan,NA,2203.34912109375,NA,not_kutan
3305,Furdag,Фурдаг,Tabasaran,NA,Tabasaran,NA,TRUE,Фурдаг,Фурдах (Фурдух),Фурдаг,Фурдаг,156,166,201,202,41.86348,47.86215,Daghestan,NA,1220.21765136719,NA,not_kutan
4027,NA,Фучух,Rutul,NA,NA,NA,NA,NA,NA,Фчух,Фучух,NA,NA,36,3,NA,NA,NA,NA,NA,NA,NA
1851,Khabkaymakhi,Хабкаймахи,Dargwa,сев.,Dargwa,NA,TRUE,NA,Хабкай-Кент,Кавкай-Махи,Хабкаймахи,NA,93,138,81,42.35782,47.59091,Daghestan,NA,1118.265625,NA,not_kutan
1531,NA,Хаганаг-Махи,Dargwa,сев.,NA,NA,NA,NA,NA,Хаганаг-Махи,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA
2163,Khadagi,Хадаги,Dargwa,кайт.,Dargwa,NA,TRUE,Хадага,Хадага,Хадага,Хадаги,131,124,155,182,42.08067,47.89726,Daghestan,NA,388.705139160156,NA,not_kutan
4293,Khadakolob,Хадаколоб,Avar,NA,Avar,NA,TRUE,Хада-Коло,Хада-Коло,Ходо-Коло,Хадаколоб,23,27,12,263,42.231683,46.261819,Daghestan,NA,1701.15563964844,NA,not_kutan
1883,Khadzhalmakhi,Хаджалмахи,Dargwa,цуд.,Dargwa,NA,TRUE,Ходжал-Махи,"Ходжал-Махи (Ходжал-ая, Ая-Кунт)",Хаджал-Махи,Хаджалмахи,1647,1750,1695,6188,42.4186,47.1817,Daghestan,NA,946.799926757813,NA,not_kutan
1919,Khadzhalte,Хаджалте,Dargwa,цуд.,Dargwa,NA,TRUE,NA,Хаджилати-Махи,Хажилте,Хаджалте,NA,132,157,28,42.33374,47.15589,Daghestan,NA,1097.83544921875,NA,not_kutan
4135,Khadiyal,Хадиял,Avar,NA,Avar,NA,TRUE,Хадиал (Хадиль),"Хадиаелъ (Хадиалъ, Хадиль)",Хадиял,Хадиял,159,166,109,302,42.0989,46.4653,Daghestan,NA,1805.21240234375,NA,not_kutan
371,NA,Хадникала,Botlikh,NA,NA,NA,NA,NA,NA,Хадникала,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
8002,Khazhnimakhi,Хажнимахи,NA,NA,Dargwa,NA,NA,NA,NA,NA,Хажнимахи,NA,NA,NA,140,42.254562,47.315856,Daghestan,NA,1648.00207519531,дубликат,not_kutan
8002,Khazhnimakhi,Хажнимахи,NA,NA,Dargwa,NA,NA,NA,NA,NA,Аймалабек,NA,NA,NA,0,42.254562,47.315856,Daghestan,NA,1648.00207519531,дубликат,not_kutan
8002,NA,Хажнимахи,NA,NA,NA,NA,NA,NA,NA,NA,Хажнимахи,NA,NA,NA,140,NA,NA,NA,NA,NA,дубликат,NA
8002,NA,Хажнимахи,NA,NA,NA,NA,NA,NA,NA,NA,Аймалабек,NA,NA,NA,0,NA,NA,NA,NA,NA,дубликат,NA
8002,Khazhnimakhi,Хажнимахи,NA,NA,Dargwa,NA,NA,NA,NA,NA,Хажнимахи,NA,NA,NA,140,42.254562,47.315856,Daghestan,NA,1648.00207519531,дубликат,not_kutan
8002,Khazhnimakhi,Хажнимахи,NA,NA,Dargwa,NA,NA,NA,NA,NA,Аймалабек,NA,NA,NA,0,42.254562,47.315856,Daghestan,NA,1648.00207519531,дубликат,not_kutan
8002,NA,Хажнимахи,NA,NA,NA,NA,NA,NA,NA,NA,Хажнимахи,NA,NA,NA,140,NA,NA,NA,NA,NA,дубликат,NA
8002,NA,Хажнимахи,NA,NA,NA,NA,NA,NA,NA,NA,Аймалабек,NA,NA,NA,0,NA,NA,NA,NA,NA,дубликат,NA
8063,Khazar,Хазар,NA,NA,North Azerbaijani,NA,NA,NA,NA,NA,Хазар,NA,NA,NA,4810,41.9944,48.3375,Daghestan,NA,-17.364408493042,NA,not_kutan
4037,NA,Хал,Lezgian,NA,NA,NA,NA,Хал (Кал),Хал (Кал),Хал,NA,167,161,194,NA,NA,NA,NA,NA,NA,NA,NA
2391,Khalag,Халаг,Tabasaran,NA,Tabasaran,NA,TRUE,Халаг,Халаг,Халаг,Халаг,420,468,380,674,41.90551,47.88935,Daghestan,NA,1090.77221679688,NA,not_kutan
521,NA,Халаки,Tindi,NA,NA,NA,NA,NA,NA,Халаки,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,?,NA
521,NA,Халаки,Tindi,NA,NA,NA,NA,NA,NA,Халаки,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,?,NA
3581,NA,Халаки,Lak,NA,NA,NA,NA,Халапка (Халакки),"Халапки (Хелакки, Халахилю)",Халаки,NA,180,192,136,NA,NA,NA,NA,NA,NA,?,NA
3581,NA,Халаки,Lak,NA,NA,NA,NA,Халапка (Халакки),"Халапки (Хелакки, Халахилю)",Халаки,NA,180,192,136,NA,NA,NA,NA,NA,NA,?,NA
4771,Khalakh,Халах,Tsez,цезский,Tsez,NA,TRUE,Халак (Холак),"Халокъ (Халахъ, Холохо)",Халах,Халах,52,59,17,32,42.22547,45.850837,Daghestan,NA,1866.66552734375,NA,not_kutan
9027,NA,Халаха-Маклерти,Dargwa,сев.,NA,NA,NA,NA,Халаха-Маклерти,NA,NA,NA,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
871,Khalimbekaul,Халимбекаул,Kumyk,NA,Kumyk,NA,TRUE,Халим-бек-аул,Халим-бек-аул,Халимбек-Аул,Халимбекаул,979,841,1100,5011,42.8447,47.1406,Daghestan,NA,373.521728515625,NA,not_kutan
523,Khalikh,Халих,Tindi,NA,Tindi,NA,TRUE,NA,NA,Халик,Халих,NA,NA,32,48,42.48467,46.09121,Daghestan,NA,1088.77648925781,NA,not_kutan
1097,Khamagib,Хамагиб,Avar,NA,Avar,NA,TRUE,NA,NA,Хамачи,Хамагиб,NA,NA,56,71,42.402538,46.850422,Daghestan,NA,1363.85400390625,NA,not_kutan
4731,Khamaitli,Хамаитли,Tsez,цезский,Tsez,NA,TRUE,Хашаятсих (Нахюратль),Ханаятаяхъ (Нахюратль),Хаматлях,Хамаитли,133,148,89,22,42.31091,45.96217,Daghestan,NA,1534.92163085938,NA,not_kutan
1019,Khamakal,Хамакал,Avar,NA,Avar,NA,TRUE,NA,NA,Хама-Калах,Хамакал,NA,NA,51,122,42.428109,46.674497,Daghestan,NA,1427.66430664063,NA,not_kutan
1095,NA,Хаман,Avar,NA,NA,NA,NA,NA,NA,Хаман,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA
4119,Khamar,Хамар,Avar,NA,Avar,NA,TRUE,Ханар,Хамаръ,Хамар,Хамар,219,212,92,181,42.095868,46.383695,Daghestan,NA,2037.03881835937,NA,not_kutan
661,NA,Хамхартала,Avar,NA,NA,NA,NA,NA,NA,Хамхартала,NA,NA,NA,36,NA,NA,NA,NA,NA,NA,NA,NA
797,NA,Хамхарчи-Точе,Avar,NA,NA,NA,NA,NA,NA,Хамхарчи-Точе,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA
2403,Khanag,Ханаг,Tabasaran,NA,Tabasaran,NA,TRUE,Ханаг,Ханаг,Ханаг,Ханаг,263,297,283,627,41.97444,47.90333,Daghestan,NA,724.403869628906,NA,not_kutan
9017,NA,Ханаджи,Lak,NA,NA,NA,NA,Ханаджи,Ханаджи,–,NA,143,151,NA,NA,NA,NA,NA,NA,NA,NA,NA
2287,Khanak,Ханак,Tabasaran,NA,Tabasaran,NA,TRUE,Ханак,Ханак (Хугнак),Ханак,Ханак,131,141,123,277,41.91373,47.86645,Daghestan,NA,1083.37036132813,NA,not_kutan
1805,NA,Хананиль-Махи,Lak,NA,NA,NA,NA,NA,NA,Хананиль-Махи,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA
3571,NA,Ханар,Lak,NA,NA,NA,NA,Ханар (Канар),"Ханар (Канар, Канарлю)",Ханар,NA,404,355,271,NA,NA,NA,NA,NA,NA,NA,NA
573,Khando,Хандо,Andi,верхне-андийски,Andi,NA,TRUE,NA,NA,Хандо,Хандо,NA,NA,18,35,42.72694,46.23361,Daghestan,NA,1472.67944335938,NA,not_kutan
4295,Khantakolob,Хантаколоб,Avar,NA,Avar,NA,TRUE,Ханта-Коло (Гоиток),Ханта-Коло (Гонтокъ),Хонто-Коло,Хантаколоб,51,49,9,0,42.21944,46.29083,Daghestan,NA,1864.17956542969,NA,not_kutan
1613,NA,Ханти-Махи,Dargwa,сев.,NA,NA,NA,NA,NA,Ханти-Махи,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA
1615,Khantskarkamakhi,Ханцкаркамахи,Dargwa,сев.,Dargwa,NA,TRUE,NA,NA,Ханца-Карка-Махи,Ханцкаркамахи,NA,NA,197,175,42.330333,47.550694,Daghestan,NA,1186.36901855469,NA,not_kutan
2179,Khapil',Хапиль,Tabasaran,NA,Tabasaran,NA,TRUE,Ганиль,Гапиль,Хапил,Хапиль,258,279,328,1031,41.98722,47.97731,Daghestan,NA,558.333740234375,NA,not_kutan
2143,Kharag,Хараг,Tabasaran,NA,Tabasaran,NA,TRUE,Хараг,Хораг,Харах,Хараг,193,189,177,499,41.945423,47.825106,Daghestan,NA,1112.76892089844,NA,not_kutan
4299,Kharada,Харада,Avar,NA,Avar,NA,TRUE,Харата (Хорода),Харата (Хорода),Хорада,Харада,143,153,38,307,42.222648,46.258528,Daghestan,NA,2030.22509765625,NA,not_kutan
175,Kharakhi,Харахи,Avar,NA,Avar,NA,TRUE,Хараки,Харахи,Харахи,Харахи,657,699,735,1199,42.6433,46.5211,Daghestan,NA,1162.10363769531,NA,not_kutan
177,Kharachi,Харачи,Avar,NA,Avar,NA,TRUE,Харачи,Харачи (Харачибъ),Харачи,Харачи,358,382,380,450,42.67744,46.82263,Daghestan,NA,1241.09851074219,NA,not_kutan
1473,NA,Харачи-Махи,Dargwa,сирхинско-тантынский,NA,NA,NA,Гирачи-Махи,Хачара Махи,Харачи-Махи,NA,23,14,18,NA,NA,NA,NA,NA,NA,NA,NA
2409,Kharbuk,Харбук,Dargwa,муиринский,Dargwa,NA,TRUE,Харбук (Карбук),Харбук (Карбук),Харбук,Харбук,1646,1714,1448,1528,42.158768,47.530832,Daghestan,NA,1481.17358398438,NA,not_kutan
8008,Kharib,Хариб,NA,NA,Avar,NA,NA,NA,NA,NA,Хариб,NA,NA,NA,472,43.520028,46.5541444,Daghestan,NA,10.6131687164307,NA,kutan
179,Kharikolo,Хариколо,Avar,NA,Avar,NA,TRUE,Хари-коло,Хари-Коло (Харикули),Харикало,Хариколо,306,330,410,342,42.5451,46.80847,Daghestan,NA,1538.46350097656,NA,not_kutan
1711,NA,Харк-Махи,Dargwa,цуд.,NA,NA,NA,NA,NA,Харк-Махи,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA
9032,NA,Харли-Кент,Dargwa,сев.,NA,NA,NA,NA,Харли-Кент,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA,NA,NA
2317,Kharkhni,Хархни,Tabasaran,NA,Tabasaran,NA,TRUE,Хархни,Хархни (Хархуни),Хархни,Хархни,72,80,81,101,41.939561,47.880088,Daghestan,NA,1184.30126953125,NA,not_kutan
2419,NA,Хархуни,Tabasaran,NA,NA,NA,NA,NA,NA,Хархуни,NA,NA,NA,155,NA,NA,NA,NA,NA,NA,NA,NA
1935,Khasakent,Хасакент,Dargwa,сев.,Dargwa,NA,TRUE,Гаса-Кент,Гаса-Кент,Гаса-Кент,Хасакент,338,343,289,360,42.37754,47.34265,Daghestan,NA,1371.29174804688,NA,not_kutan
317,NA,Хаутли,Chamalal,NA,NA,NA,NA,NA,NA,Хаутли,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA
1885,Khakhita,Хахита,Avar,NA,Avar,NA,TRUE,Хохита,Хохита (Хахита),Хахита,Хахита,700,676,623,1164,42.4667,47.2642,Daghestan,NA,1365.17419433594,NA,not_kutan
1103,Khatsunob,Хацуноб,Avar,NA,Avar,NA,TRUE,NA,NA,Хоциниб,Хацуноб,NA,NA,81,62,42.425999,46.802058,Daghestan,NA,1373.21691894531,NA,not_kutan
4123,Khasharkhota,Хашархота,Avar,NA,Bezhta,NA,FALSE,Хараша-хота (Дзаглисубани),Хошаръ-Хота (Дзаглись-убани),Хачар-Хута,Хашархота,258,289,111,509,42.12912,46.142158,Daghestan,NA,1625.67639160156,NA,not_kutan
427,NA,Хвадо-Кало,Akhvakh,сев.-ахвах.,NA,NA,NA,NA,NA,Хвадо-Кало,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA
4699,NA,Хвайни,Xvarshi,NA,NA,NA,NA,Хойни (Куанни),"Хойны (Койны, Хвойны, Куаны)",Койны,Хвайни,128,146,77,258,NA,NA,NA,NA,NA,NA,NA
1237,Khvarada,Хварада,Avar,NA,Avar,NA,TRUE,NA,NA,Хорода,Хварада,NA,NA,139,41,42.46889,46.99406,Daghestan,NA,1322.28137207031,NA,not_kutan
